logFC	logCPM	PValue
BRWD1	-0.266516227172218	8.60516044065077	0.353172962072121
ARID1B	-0.57946983306524	6.94625405720334	0.0991620298714189
POLE	-1.87165640560274	4.96702275050988	0.0100128372332515
ROS1	2.98611720233545	1.75764250068099	0.118813912679322
MYO7A	0.576571264566923	6.2511235804815	0.714678598121417
RIF1	-0.231029667884399	7.32583840148359	0.374406230549356
CEP250	0.467286011364877	6.46867239628697	0.10772464697268
MED13L	-0.0129191429764067	6.60173636794922	0.948334544980129
ABCA4	-0.442206077277631	4.51838074924894	0.742063903957981
ABCA1	-1.27410097947073	6.21520427846809	0.00522937774009287
MED12	0.290069229688292	5.73461250524168	0.319787962148909
PTPRZ1	-0.222735638515674	7.37111567514921	0.77670525027539
DNAJC13	-0.313634254868179	6.64878641659605	0.285730107622099
BDP1	1.42443437331645	9.76814762649907	3.81522085609997e-05
AKAP6	-0.711259980655106	8.34303602166686	0.0028685635927027
SORL1	0.239511994822721	8.01776337170338	0.531426266411111
SON	-0.151741534372164	9.38518698391726	0.528411727791814
CNTRL	0.666965424976145	6.82596864067552	0.00287082393361769
PLCE1	0.670386180820545	6.04283287404388	0.342835566550793
FASN	0.951490976875403	6.22779693130031	0.00258507746180521
ASCC3	-0.635892544773433	7.1837362278583	0.00784777053525345
CAD	0.81690447867768	6.60834471073009	0.000200268344011296
HIVEP3	0.205021538242289	6.58874730651709	0.497880538278355
C2CD3	0.879907880688339	6.56078938155743	0.000100629261883583
MED13	-0.622527833903172	6.75144263471269	0.00293230348174256
SNRNP200	-0.173142593136058	6.90677137704869	0.541031248384786
CACNA1H	-5.95056954983878	2.0870413289759	0.009839832748716
YLPM1	-0.0965511388379479	7.40476440645168	0.728043607601614
WNK1	-0.108652729700156	7.97611685880381	0.731178614803326
F8	0.61422637750581	6.48896138159132	0.0492742211472993
PRRC2B	-0.705256854616768	6.88916170724203	0.00929459624645069
CACNA1C	0.265380185833409	7.79385764597305	0.555352424497121
UNC13C	0.061554581885984	8.600894088288	0.925356488220699
PTPRQ	-0.00871789634918859	3.78808936711115	1
APC2	0.418614939934222	6.01192641816878	0.14342338576369
CACNA1D	0.249111279056929	7.42841411813131	0.484552044134476
CSPG4	0.492115578398686	4.08682624124931	0.756936810127534
ZNF318	0.211483550181127	6.62531788438554	0.391393264591769
SPTA1	2.90955818831178	2.02108194254823	0.295460534411538
DOCK10	0.0381048989749842	6.72444677246479	0.962621024495574
DOCK7	0.0197035688372811	7.47052665226147	0.940734172147846
TECTA	0.41450620447956	6.03065979638108	0.55351731141458
SDK2	0.802446181027917	5.32688757963165	0.437804642729486
INTS1	1.19781719997491	6.21385154095789	2.12231812944103e-05
BAZ2B	-0.378955533854672	7.57719576640739	0.18318645486834
PI4KA	0.358929290598949	7.26551310825141	0.0414837081128611
TNC	-4.14232403034403	3.91035253933975	0.151944633996495
SDK1	-1.41074199004992	5.17194153304678	0.090377096219462
ASXL3	-0.266807524126051	6.62750065568311	0.263474881057786
SHANK1	0.58382261687658	4.56430596127288	0.240545179718972
DOCK11	0.814613329128371	6.14557821049449	0.0354155490814547
ZNF407	-0.00769755998238004	7.11816185080397	0.98620134125638
CIC	0.529898116341635	5.3982733317329	0.158000182865903
KNTC1	-0.779187860666983	6.38415878090194	0.0146965844250307
SEC16A	-0.356768891119443	6.59677893411684	0.128706524715981
PIKFYVE	0.139174433783932	7.06502749007558	0.489945935196846
MED12L	0.657586825734485	5.93062122230232	0.16300051835523
WNK2	0.800254340660384	7.20827553151932	0.0140948045697675
DIDO1	-0.101809725899213	6.47916633041305	0.611799023440297
MYO10	0.250618504146424	5.54129852077785	0.701962135546211
GOLGA4	0.0308905590651155	8.83185552461367	0.900895131754795
DOCK9	-0.668633330179094	7.42651215004179	0.0145401742935869
CABIN1	0.776170899037362	6.95867555521144	0.024050987954483
PRRC2A	0.152463076978137	4.28117863287115	0.786280047133434
DSCAML1	0.937518672997574	6.11957216975671	0.393318351093608
RTTN	-1.05742351029877	7.42003574672182	0.0424954364952371
SVIL	-9.38000219492817	5.04395690408606	1.39929214449701e-13
SPTB	1.27650691008934	6.23849233731279	2.62497870470481e-08
KAT6B	0.160199590575636	7.01489642524905	0.403203920896669
AHCTF1	0.378309476341859	6.94010484069868	0.19967107098406
MYOF	-1.85903057768252	5.66804527545101	0.444233096371391
COL6A6	0.473436192729107	5.8923252883556	0.565494305992476
ATG2B	-0.187286114244544	7.16796942198293	0.381218940006204
DOCK8	2.20906567773027	1.8132212789024	0.295281361285405
URB1	-0.0974328983104804	5.88216969596299	0.76873273259004
CACNA1I	0.851920001133063	6.35529574009119	0.0441293739907862
GON4L	-11.1541597182849	6.77798907413503	1.35429636815511e-110
SCN2A	-12.9013683561323	8.51264837515625	7.25700496850652e-80
NCOA6	0.681471435998879	7.14992072263221	0.00141157181042132
HEATR5B	-0.0838755275804993	6.27393052603079	0.744771555756682
FREM1	0.181699306345581	6.3623676018128	0.730301826682658
SCN1A	-0.726582634412461	9.11516045693324	0.00211529179488726
DSCAM	-0.0345162417786904	6.61227931782908	0.920570547694403
PKDREJ	1.0441682869395	5.36867853595819	0.518628520879199
PLXNB1	0.301907853245975	6.71212921740396	0.200556617983059
SCN8A	0.448080123456214	8.19123473447663	0.128158692356768
PRR12	0.800192533221672	3.42702587511453	0.212999190277303
DYSF	0.805632083152123	6.81620771684967	0.455513210089462
POLR2A	0.165632714825555	5.32065508787391	0.63449941344301
CKAP5	-0.309842999651603	7.59649599122223	0.112398945192278
HEATR1	0.436313687464994	5.97891917958129	0.107211057462703
SPAG17	-0.609687442262823	5.70903193078254	0.587251761334154
TET1	0.231344840721475	6.95497372343254	0.309181801253862
ZDBF2	-0.00200531283983156	7.18080197545424	0.998066115556216
ARHGAP32	-0.0149546829508192	7.25945509413395	0.945043310819009
TRIP12	-0.128567552569994	7.43244069396492	0.59073475326963
KAT6A	-0.0867985127861936	6.4649931412468	0.776064705938382
DOCK4	-0.395783652672714	6.90776838228949	0.384982313637884
DOCK6	0.0662999452709466	4.18146640766486	0.976271205498573
RALGAPA1	0.17148789817784	7.14321437503813	0.386298583673327
DOCK3	0.546890311922677	8.03070697087442	0.0149964775995006
SCN3A	-0.794987249611818	7.54956926327635	0.0578302705982897
TANC2	-0.468773593607551	7.50394523763226	0.0298900622009064
ARMCX4	-0.892229314156505	6.74764152768695	0.00168523099607172
NUP205	-0.838989689513583	6.30024453263708	0.0027007291127117
EML5	0.00880937256172109	6.33055824100374	0.982435724157365
ZFC3H1	0.123306998061526	7.64637532800819	0.490267006059108
CHD3	0.95560161853263	7.23350645331928	0.00116311410675979
ADAMTS9	0.687368349233857	5.00984154691385	0.697952636502362
MYO18A	0.920534723428306	5.40410457367831	0.0425722897536898
CIT	0.417714676098003	9.2624367349152	0.583550916710643
PTPRS	1.45878021517474	8.63331591980789	5.67510880677853e-06
TNRC6A	-12.1204023039931	7.73527634378562	1.26250561619161e-47
OTOF	1.09046854198181	3.67714224473493	0.573129596258149
EML6	-0.330778214347498	7.01912691907196	0.521167806971121
MYH10	-0.226639315762034	7.84630235712481	0.457768187441715
HELZ	-0.349832569761034	7.47218193419614	0.0594577000876013
MYH9	-0.725224644066878	5.78690840540224	0.440132205316606
MYH11	-8.73652798548844	4.4389039685681	0.00142174209707189
SMCHD1	-0.152858713144966	7.4069369018844	0.407675678353191
SCN9A	-1.37786663018796	5.88080787008169	0.0789299541731001
SCN5A	1.51762048742896	4.53309363374362	0.34299229179606
F5	0.655692183367707	5.82226265715539	0.342367051588479
CHD4	1.1891013169857	7.43127964945651	0.00028137116473231
NOTCH4	-0.683404318081436	5.20648136757713	0.563182572502686
ESPL1	3.10848129665533	3.80163073997118	0.295950943842664
MYO7B	5.58626331746251	1.94833963882432	0.151373784022801
KIAA2026	-0.0679156600320802	7.5623983939516	0.809515638870393
LOXHD1	1.08430324779614	4.6802731851906	0.451717118807275
LRP4	-0.0482536615950914	6.26767576132617	0.968479144055468
MYH14	0.558769605258853	5.25465157008589	0.159441900228813
MYH3	-2.35770997021622	4.87043484744913	0.0777330880036241
LRRK1	3.54300235282245	5.28137127352983	0.00317021345680721
CACNA1F	0.426723079943415	5.57973504594637	0.726692035420683
NUMA1	0.0108605343333546	6.69084870590661	0.979009905303641
PHF3	0.532594593657824	8.22228597798125	0.0146709298750431
MPDZ	-0.398781928854674	7.34243190324276	0.0499194493734356
NIN	-0.154590052069748	7.52228842851526	0.779806967732834
PLXNA4	-1.07342435176733	6.65226944600506	0.000962491644948766
RLF	-0.0530032104583101	7.20145425186626	0.775565924847235
FREM3	-2.4026959072734	5.31759446693621	0.0248600129327281
PTPRD	0.229980098257186	8.9226199417528	0.50363510757775
ZNFX1	0.991791093141529	6.47996071283065	0.000528955832908541
HEATR5A	0.151786882120966	5.93795462003101	0.728691886818032
AGRN	1.52862953891051	5.58601227896303	0.0119917391813209
ANAPC1	0.297444646540598	6.22095739345844	0.36073016616369
PLXNA2	0.735418611924086	6.17689695414351	0.0487940304669656
UBR3	-0.791301206021623	7.68478219892581	9.50289873336896e-05
RP1	2.42663104681255	5.21176810039237	0.177291836800681
CCDC88C	2.56069233163635	4.77575636458419	0.0295614991428638
TET2	0.56156365766983	7.23694748223439	0.0124278334360415
HCFC1	0.707869297549889	5.93529098495325	0.129216900031611
PCM1	-0.991315906718961	8.35347462840914	6.70006515314867e-06
TCF20	1.00385904570646	6.23949757794753	0.000133312124578066
MICAL3	-0.593228746352431	6.83607412693519	0.0186548264159618
TRIOBP	-1.65556839189402	5.16214018483186	0.215856265247594
TRPM6	2.96120038395233	3.47374830246293	0.0579345103762629
PLXNA1	0.997858795046718	6.83470295759987	0.0540507727865221
GREB1	0.0299462664510873	5.8362757305047	0.970261373554895
KIF26B	0.966702492883205	6.18618538075788	0.165235719834431
ARHGAP21	0.753334379255653	8.26448141348329	0.00350453025188172
CHD5	0.857490593117664	7.79149687259671	0.00393595170706928
MYH7B	1.258990031343	6.55617710577701	0.000412763371772016
TDRD6	-0.199921295404959	6.78590095678389	0.772729737205173
ABCA7	-0.0836307888830318	6.47935568215505	0.749165776573265
PTPRF	1.01247464780968	7.22157856271685	0.0433790429590805
GREB1L	0.612017055713148	6.5773249440575	0.0979675923380533
ARHGEF17	0.689705478719964	6.78272441846611	0.00306430875985129
GTF3C1	-10.0075754438863	5.65084217088259	1.14131289919795e-37
DICER1	-0.200782507826159	7.47461915586228	0.476449462530067
PLXND1	0.617212393573222	3.74361184768388	0.758682561329375
TAF1	0.0263434649772411	6.56776170173256	0.902043441602318
SCN10A	-3.39202386812078	0.939265827130461	0.230316559273999
PTPRB	0.113521524956144	6.86422202039651	0.736092218017213
MCM3AP	0.411980674355995	6.68051457874147	0.0621076786659524
MYH4	4.72107102795805	3.63968732442	0.000330013866678258
TRPM7	-0.0652511849087655	6.82380641306813	0.741881335441298
CHD2	0.278999392501874	7.84593152800128	0.200709355596134
EVPL	3.41755365023671	4.85149820393805	0.0614365137338248
PCDH15	-1.73481458380983	7.13474546046937	0.00485557539241812
ACAN	1.71122831215071	5.07866147365839	0.187697433822796
TP53BP1	0.18664572549927	7.7925879031699	0.405128094643931
ARFGEF1	-0.184653235795498	7.21360149061642	0.42193593092324
KMT2E	-11.6845353433587	7.30222639703359	3.10594995263946e-107
TTC3	-0.788241579583346	9.61878659649379	6.98170828417269e-05
BAZ2A	0.88041577919003	6.84232888851376	0.000901915565676751
DOCK5	-0.0491404553536389	6.31766521023584	0.965806192675089
NAV1	0.125261503294639	7.93086927439701	0.638925825335706
PRR14L	0.937633543006811	7.33519694436515	0.000378274065778762
TNRC6B	0.632446761504531	8.46484754805665	0.00719400337838906
DLG5	-0.360195380364183	6.93449691655421	0.335841303566916
MYH7	-7.24509296537005	3.09542170894874	0.0082239569907671
CACNA1S	2.49185320383103	1.51959220538387	0.473323249673289
FANCM	0.535658349133895	7.16208122820106	0.10753220947244
VWA8	-0.144417390648612	6.74432414599254	0.621482847513229
BTAF1	-0.0809432380932051	7.17384643726149	0.734002897310511
ZNF236	-0.0826354511932587	6.35353180361335	0.739904426977591
DENND4C	-0.658714585763366	6.77474171804853	0.0199319632565332
TMEM131	-0.288842943148108	7.15694524534883	0.404944860070955
CROCC	0.72129533805033	6.10227953284338	0.0545555343312632
PSME4	-0.204352808216322	6.6649214096039	0.368396960409779
ZSWIM8	0.52414136533292	6.30786839936589	0.10132915581506
SHROOM3	-0.598814446067762	5.5329046864141	0.48628389708108
DOCK2	-0.678560548868847	3.13586847850563	0.806946195614162
RALGAPA2	0.876422234725701	7.60725028329149	0.027495468182106
WDR81	1.00471107848457	6.15003074628952	0.000132459281941745
MYO5A	-0.494947634549913	8.25591226402098	0.0732408851068438
SBF2	-0.144000986995369	7.04339866054891	0.497588937606224
DENND4A	0.229033463349376	6.8090589469121	0.261407824984026
ATG2A	0.727030650131242	5.69722172280654	0.0803460339236982
MYH13	-0.154353524203238	3.43128584521264	0.946528577040349
NUP214	0.00695392239217533	6.41143954430777	0.992929286906436
ARID2	-0.528590989188666	6.41183156878402	0.0577588466186651
MYLK	1.14899591635668	6.39357522622821	0.0730037947994302
PHIP	0.1284952726859	8.30365827262805	0.545419185984213
ZNF638	-0.465084447215888	8.38827255426585	0.036402749854874
RAI1	0.434174919733556	6.26574585656013	0.174311334234518
DOCK1	1.96195693341971	3.81463123854887	0.147828627038885
SIPA1L1	0.00874534470161731	7.40623291295217	0.984448540402692
BRWD3	0.434888792067058	6.7959706160303	0.133860013111165
KIF1B	-0.207462086417647	8.48658825032682	0.279392583972587
MYO5B	-0.565567218644966	5.80667518755305	0.426849185079569
SBF1	0.824467432291628	5.82184477314728	0.00488281496047126
LCT	2.96062701581975	3.20261310813781	0.531947377758793
